State,Coordinates
Karnataka,"{'Latitude': 12.9598, 'Longitude': 77.6565}"
Karnataka,"{'Latitude': 13.3206, 'Longitude': 75.7719}"
Karnataka,"{'Latitude': 12.3294, 'Longitude': 75.0832}"
Karnataka,"{'Latitude': 13.138, 'Longitude': 74.7694}"
Karnataka,"{'Latitude': 10.8853, 'Longitude': 75.9609}"
Karnataka,"{'Latitude': 13.0704, 'Longitude': 74.9974}"
Karnataka,"{'Latitude': 11.7677, 'Longitude': 75.7591}"
Karnataka,"{'Latitude': 11.3214, 'Longitude': 75.9964}"
Karnataka,"{'Latitude': 12.8988, 'Longitude': 76.3894}"
Karnataka,"{'Latitude': 11.8966, 'Longitude': 75.5836}"
Karnataka,"{'Latitude': 13.0123, 'Longitude': 75.1443}"
Karnataka,"{'Latitude': 12.4235, 'Longitude': 75.7386}"
Karnataka,"{'Latitude': 11.8483, 'Longitude': 76.0644}"
Karnataka,"{'Latitude': 11.4363, 'Longitude': 75.6953}"
Karnataka,"{'Latitude': 12.0667, 'Longitude': 75.354}"
Karnataka,"{'Latitude': 12.7634, 'Longitude': 76.0617}"
Karnataka,"{'Latitude': 12.9885, 'Longitude': 77.5747}"
Karnataka,"{'Latitude': 11.5497, 'Longitude': 75.6309}"
Karnataka,"{'Latitude': 12.3096, 'Longitude': 75.693}"
Karnataka,"{'Latitude': 11.4323, 'Longitude': 76.0051}"
Karnataka,"{'Latitude': 11.1166, 'Longitude': 76.7471}"
Karnataka,"{'Latitude': 12.5706, 'Longitude': 75.1106}"
Karnataka,"{'Latitude': 11.1623, 'Longitude': 76.0484}"
Karnataka,"{'Latitude': 12.1439, 'Longitude': 75.176}"
Karnataka,"{'Latitude': 10.9882, 'Longitude': 76.4512}"
Karnataka,"{'Latitude': 12.9939, 'Longitude': 74.8347}"
Karnataka,"{'Latitude': 11.1624, 'Longitude': 76.2297}"
Karnataka,"{'Latitude': 11.3108, 'Longitude': 76.2084}"
Karnataka,"{'Latitude': 11.4097, 'Longitude': 76.0398}"
Karnataka,"{'Latitude': 12.9535, 'Longitude': 77.2241}"
Karnataka,"{'Latitude': 12.5646, 'Longitude': 75.2049}"
Karnataka,"{'Latitude': 10.9154, 'Longitude': 76.1225}"
Karnataka,"{'Latitude': 12.1846, 'Longitude': 75.924}"
Karnataka,"{'Latitude': 11.153, 'Longitude': 76.1229}"
Karnataka,"{'Latitude': 13.3176, 'Longitude': 76.254}"
Karnataka,"{'Latitude': 13.0985, 'Longitude': 77.5822}"
Karnataka,"{'Latitude': 11.7607, 'Longitude': 75.5574}"
Karnataka,"{'Latitude': 13.1287, 'Longitude': 74.8704}"
Karnataka,"{'Latitude': 11.0423, 'Longitude': 76.0812}"
Karnataka,"{'Latitude': 11.1254, 'Longitude': 75.9191}"
Karnataka,"{'Latitude': 12.9631, 'Longitude': 77.5324}"
Karnataka,"{'Latitude': 11.9243, 'Longitude': 75.6949}"
Karnataka,"{'Latitude': 12.9712, 'Longitude': 77.6022}"
Karnataka,"{'Latitude': 13.3508, 'Longitude': 75.4673}"
Karnataka,"{'Latitude': 11.0972, 'Longitude': 75.8978}"
Karnataka,"{'Latitude': 11.5641, 'Longitude': 75.7105}"
Karnataka,"{'Latitude': 12.9344, 'Longitude': 77.5417}"
Karnataka,"{'Latitude': 11.1894, 'Longitude': 76.2607}"
Karnataka,"{'Latitude': 11.4568, 'Longitude': 77.4053}"
Karnataka,"{'Latitude': 11.2152, 'Longitude': 75.9421}"
Karnataka,"{'Latitude': 12.7269, 'Longitude': 75.5536}"
Karnataka,"{'Latitude': 12.8367, 'Longitude': 75.4028}"
Karnataka,"{'Latitude': 12.0312, 'Longitude': 75.7438}"
Karnataka,"{'Latitude': 12.7638, 'Longitude': 75.1035}"
Karnataka,"{'Latitude': 12.7416, 'Longitude': 75.4668}"
Karnataka,"{'Latitude': 11.5695, 'Longitude': 76.64}"
Karnataka,"{'Latitude': 12.5011, 'Longitude': 76.2403}"
Karnataka,"{'Latitude': 11.8959, 'Longitude': 75.8109}"
Karnataka,"{'Latitude': 10.9619, 'Longitude': 75.8943}"
Karnataka,"{'Latitude': 13.0509, 'Longitude': 77.5529}"
Karnataka,"{'Latitude': 12.8208, 'Longitude': 74.8417}"
Karnataka,"{'Latitude': 12.9253, 'Longitude': 77.5643}"
Karnataka,"{'Latitude': 11.125, 'Longitude': 76.3422}"
Karnataka,"{'Latitude': 12.9826, 'Longitude': 77.4839}"
Karnataka,"{'Latitude': 12.987, 'Longitude': 77.604}"
Karnataka,"{'Latitude': 12.8746, 'Longitude': 74.9577}"
Karnataka,"{'Latitude': 12.9193, 'Longitude': 74.8986}"
Karnataka,"{'Latitude': 11.1475, 'Longitude': 76.0463}"
Karnataka,"{'Latitude': 12.8356, 'Longitude': 75.1205}"
Karnataka,"{'Latitude': 12.7778, 'Longitude': 75.3535}"
Karnataka,"{'Latitude': 12.2295, 'Longitude': 75.4829}"
Karnataka,"{'Latitude': 12.9889, 'Longitude': 77.5581}"
Karnataka,"{'Latitude': 12.9499, 'Longitude': 75.1875}"
Karnataka,"{'Latitude': 11.5973, 'Longitude': 75.605}"
Karnataka,"{'Latitude': 11.4418, 'Longitude': 75.6935}"
Karnataka,"{'Latitude': 12.3725, 'Longitude': 76.9488}"
Karnataka,"{'Latitude': 12.4069, 'Longitude': 76.655}"
Karnataka,"{'Latitude': 12.1523, 'Longitude': 75.3078}"
Karnataka,"{'Latitude': 11.8631, 'Longitude': 77.2605}"
Karnataka,"{'Latitude': 12.4819, 'Longitude': 76.6832}"
Karnataka,"{'Latitude': 12.4586, 'Longitude': 76.6174}"
Karnataka,"{'Latitude': 11.7358, 'Longitude': 76.7512}"
Karnataka,"{'Latitude': 12.9181, 'Longitude': 77.5737}"
Karnataka,"{'Latitude': 11.8121, 'Longitude': 76.7169}"
Karnataka,"{'Latitude': 13.0431, 'Longitude': 76.4117}"
Karnataka,"{'Latitude': 12.5893, 'Longitude': 77.0458}"
Karnataka,"{'Latitude': 13.3637, 'Longitude': 74.7852}"
Karnataka,"{'Latitude': 11.5337, 'Longitude': 75.7934}"
Karnataka,"{'Latitude': 12.9131, 'Longitude': 77.6467}"
Karnataka,"{'Latitude': 11.411, 'Longitude': 76.7073}"
Karnataka,"{'Latitude': 11.8987, 'Longitude': 75.3499}"
Karnataka,"{'Latitude': 12.9226, 'Longitude': 77.5933}"
Karnataka,"{'Latitude': 11.9267, 'Longitude': 76.9368}"
Karnataka,"{'Latitude': 12.0836, 'Longitude': 76.3345}"
Karnataka,"{'Latitude': 12.1653, 'Longitude': 75.137}"
Karnataka,"{'Latitude': 12.9779, 'Longitude': 77.5865}"
Karnataka,"{'Latitude': 11.7499, 'Longitude': 75.4885}"
Karnataka,"{'Latitude': 10.7858, 'Longitude': 76.0261}"
Karnataka,"{'Latitude': 12.6435, 'Longitude': 75.1064}"
Karnataka,"{'Latitude': 12.9536, 'Longitude': 77.5723}"
Karnataka,"{'Latitude': 11.5013, 'Longitude': 77.2462}"
Karnataka,"{'Latitude': 11.4369, 'Longitude': 75.9022}"
Karnataka,"{'Latitude': 12.6527, 'Longitude': 77.1988}"
Karnataka,"{'Latitude': 12.9052, 'Longitude': 77.6487}"
Karnataka,"{'Latitude': 11.9266, 'Longitude': 76.9365}"
Karnataka,"{'Latitude': 13.3282, 'Longitude': 76.3871}"
Karnataka,"{'Latitude': 12.5546, 'Longitude': 76.848}"
Karnataka,"{'Latitude': 11.3387, 'Longitude': 76.7836}"
Karnataka,"{'Latitude': 12.9216, 'Longitude': 76.9327}"
Karnataka,"{'Latitude': 12.319, 'Longitude': 76.6492}"
Karnataka,"{'Latitude': 13.6319, 'Longitude': 74.6856}"
Karnataka,"{'Latitude': 11.2401, 'Longitude': 75.8786}"
Karnataka,"{'Latitude': 12.9194, 'Longitude': 77.5926}"
Karnataka,"{'Latitude': 13.5245, 'Longitude': 74.7069}"
Karnataka,"{'Latitude': 12.3301, 'Longitude': 76.8611}"
Karnataka,"{'Latitude': 11.5983, 'Longitude': 75.5844}"
Karnataka,"{'Latitude': 12.0303, 'Longitude': 75.2369}"
Karnataka,"{'Latitude': 12.349, 'Longitude': 76.2883}"
Karnataka,"{'Latitude': 12.9782, 'Longitude': 77.5532}"
Karnataka,"{'Latitude': 11.2683, 'Longitude': 76.6459}"
Karnataka,"{'Latitude': 11.4533, 'Longitude': 77.4351}"
Karnataka,"{'Latitude': 11.6688, 'Longitude': 75.5592}"
Karnataka,"{'Latitude': 12.0362, 'Longitude': 75.7136}"
Karnataka,"{'Latitude': 11.6688, 'Longitude': 75.5592}"
Karnataka,"{'Latitude': 12.5322, 'Longitude': 76.891}"
Karnataka,"{'Latitude': 13.0212, 'Longitude': 77.0163}"
Karnataka,"{'Latitude': 12.9728, 'Longitude': 77.5455}"
Karnataka,"{'Latitude': 12.8397, 'Longitude': 75.248}"
Karnataka,"{'Latitude': 12.0194, 'Longitude': 75.2458}"
Karnataka,"{'Latitude': 11.5213, 'Longitude': 77.512}"
Karnataka,"{'Latitude': 13.304, 'Longitude': 77.5444}"
Karnataka,"{'Latitude': 11.8814, 'Longitude': 76.3777}"
Karnataka,"{'Latitude': 12.1246, 'Longitude': 77.0295}"
Karnataka,"{'Latitude': 12.9169, 'Longitude': 77.602}"
Karnataka,"{'Latitude': 11.429, 'Longitude': 76.0041}"
Karnataka,"{'Latitude': 13.7119, 'Longitude': 74.9108}"
Karnataka,"{'Latitude': 12.7078, 'Longitude': 76.8174}"
Karnataka,"{'Latitude': 12.5615, 'Longitude': 75.3907}"
Karnataka,"{'Latitude': 12.9344, 'Longitude': 77.6239}"
Karnataka,"{'Latitude': 12.8255, 'Longitude': 77.0356}"
Karnataka,"{'Latitude': 11.2617, 'Longitude': 75.9537}"
Karnataka,"{'Latitude': 12.4555, 'Longitude': 77.3211}"
Karnataka,"{'Latitude': 11.8961, 'Longitude': 75.3684}"
Karnataka,"{'Latitude': 13.2141, 'Longitude': 75.994}"
Karnataka,"{'Latitude': 12.9892, 'Longitude': 76.0891}"
Karnataka,"{'Latitude': 12.9686, 'Longitude': 77.5732}"
Karnataka,"{'Latitude': 12.2388, 'Longitude': 75.913}"
Karnataka,"{'Latitude': 13.4334, 'Longitude': 75.9671}"
Karnataka,"{'Latitude': 13.0233, 'Longitude': 77.549}"
Karnataka,"{'Latitude': 11.317, 'Longitude': 75.7988}"
Karnataka,"{'Latitude': 12.9583, 'Longitude': 77.6962}"
Karnataka,"{'Latitude': 11.9308, 'Longitude': 76.9464}"
Karnataka,"{'Latitude': 12.3835, 'Longitude': 77.0516}"
Karnataka,"{'Latitude': 12.0378, 'Longitude': 75.6648}"
Karnataka,"{'Latitude': 12.9545, 'Longitude': 77.6221}"
Karnataka,"{'Latitude': 11.8592, 'Longitude': 75.3609}"
Karnataka,"{'Latitude': 12.4752, 'Longitude': 76.5631}"
Karnataka,"{'Latitude': 13.2792, 'Longitude': 74.8251}"
Karnataka,"{'Latitude': 13.0091, 'Longitude': 77.4172}"
Karnataka,"{'Latitude': 11.1176, 'Longitude': 76.7461}"
Karnataka,"{'Latitude': 12.8681, 'Longitude': 74.9283}"
Karnataka,"{'Latitude': 11.5734, 'Longitude': 76.0569}"
Karnataka,"{'Latitude': 11.3058, 'Longitude': 75.8791}"
Karnataka,"{'Latitude': 11.9202, 'Longitude': 75.4748}"
Karnataka,"{'Latitude': 11.8022, 'Longitude': 76.0028}"
Karnataka,"{'Latitude': 13.2748, 'Longitude': 75.9652}"
Karnataka,"{'Latitude': 12.309, 'Longitude': 76.6383}"
Karnataka,"{'Latitude': 11.0507, 'Longitude': 76.0699}"
Karnataka,"{'Latitude': 12.9227, 'Longitude': 77.6174}"
Karnataka,"{'Latitude': 12.4984, 'Longitude': 75.9435}"
Karnataka,"{'Latitude': 13.0362, 'Longitude': 77.5835}"
Karnataka,"{'Latitude': 12.1268, 'Longitude': 75.4101}"
Karnataka,"{'Latitude': 12.9726, 'Longitude': 77.627}"
Karnataka,"{'Latitude': 11.0506, 'Longitude': 75.9757}"
Karnataka,"{'Latitude': 11.5231, 'Longitude': 77.5176}"
Karnataka,"{'Latitude': 13.0266, 'Longitude': 77.6462}"
Karnataka,"{'Latitude': 11.9826, 'Longitude': 75.3134}"
Karnataka,"{'Latitude': 11.3549, 'Longitude': 76.8006}"
Karnataka,"{'Latitude': 13.3122, 'Longitude': 76.6507}"
Karnataka,"{'Latitude': 11.724, 'Longitude': 76.2807}"
Karnataka,"{'Latitude': 12.9288, 'Longitude': 77.5624}"
Karnataka,"{'Latitude': 12.7167, 'Longitude': 77.2846}"
Karnataka,"{'Latitude': 12.6733, 'Longitude': 76.9981}"
Karnataka,"{'Latitude': 12.2001, 'Longitude': 75.2025}"
Karnataka,"{'Latitude': 13.467, 'Longitude': 74.7514}"
Karnataka,"{'Latitude': 13.2999, 'Longitude': 76.056}"
Karnataka,"{'Latitude': 11.4271, 'Longitude': 76.8662}"
Karnataka,"{'Latitude': 13.0208, 'Longitude': 77.6814}"
Karnataka,"{'Latitude': 12.6199, 'Longitude': 76.0842}"
Karnataka,"{'Latitude': 13.6363, 'Longitude': 74.6876}"
Karnataka,"{'Latitude': 11.6, 'Longitude': 75.5893}"
Karnataka,"{'Latitude': 12.9065, 'Longitude': 77.5434}"
Karnataka,"{'Latitude': 11.7881, 'Longitude': 75.4674}"
Karnataka,"{'Latitude': 11.6003, 'Longitude': 75.7646}"
Karnataka,"{'Latitude': 13.3019, 'Longitude': 74.744}"
Karnataka,"{'Latitude': 11.7613, 'Longitude': 75.5763}"
Karnataka,"{'Latitude': 12.9693, 'Longitude': 77.6474}"
Karnataka,"{'Latitude': 11.5335, 'Longitude': 75.8035}"
Karnataka,"{'Latitude': 12.9733, 'Longitude': 77.5961}"
Karnataka,"{'Latitude': 11.0678, 'Longitude': 75.923}"
Karnataka,"{'Latitude': 12.2433, 'Longitude': 76.1881}"
Karnataka,"{'Latitude': 12.9311, 'Longitude': 77.4876}"
Karnataka,"{'Latitude': 13.1387, 'Longitude': 77.471}"
Karnataka,"{'Latitude': 12.4562, 'Longitude': 75.9585}"
Karnataka,"{'Latitude': 12.9137, 'Longitude': 77.4872}"
Karnataka,"{'Latitude': 12.2091, 'Longitude': 76.8378}"
Karnataka,"{'Latitude': 12.0336, 'Longitude': 77.0562}"
Karnataka,"{'Latitude': 11.9584, 'Longitude': 75.4744}"
Karnataka,"{'Latitude': 13.2463, 'Longitude': 76.2249}"
Karnataka,"{'Latitude': 13.6496, 'Longitude': 76.749}"
Karnataka,"{'Latitude': 12.7871, 'Longitude': 77.6358}"
Karnataka,"{'Latitude': 13.4367, 'Longitude': 77.0634}"
Karnataka,"{'Latitude': 12.3371, 'Longitude': 76.1091}"
Karnataka,"{'Latitude': 13.0464, 'Longitude': 77.5133}"
Karnataka,"{'Latitude': 12.9968, 'Longitude': 76.0893}"
Karnataka,"{'Latitude': 12.2892, 'Longitude': 76.6172}"
Karnataka,"{'Latitude': 13.0391, 'Longitude': 77.5898}"
Karnataka,"{'Latitude': 12.9303, 'Longitude': 77.5835}"
Karnataka,"{'Latitude': 12.5877, 'Longitude': 77.0419}"
Karnataka,"{'Latitude': 11.6978, 'Longitude': 72.7146}"
Karnataka,"{'Latitude': 12.1917, 'Longitude': 77.0304}"
Karnataka,"{'Latitude': 12.1542, 'Longitude': 77.1109}"
Karnataka,"{'Latitude': 13.167, 'Longitude': 76.6683}"
Karnataka,"{'Latitude': 12.9186, 'Longitude': 77.6117}"
Karnataka,"{'Latitude': 12.9653, 'Longitude': 77.3995}"
Karnataka,"{'Latitude': 11.29, 'Longitude': 76.7049}"
Karnataka,"{'Latitude': 11.705, 'Longitude': 75.6472}"
Karnataka,"{'Latitude': 13.0706, 'Longitude': 77.2442}"
Karnataka,"{'Latitude': 12.7217, 'Longitude': 77.2765}"
Karnataka,"{'Latitude': 10.8057, 'Longitude': 76.1978}"
Karnataka,"{'Latitude': 12.9365, 'Longitude': 77.6255}"
Karnataka,"{'Latitude': 13.0218, 'Longitude': 76.1096}"
Karnataka,"{'Latitude': 13.6778, 'Longitude': 77.0927}"
Karnataka,"{'Latitude': 12.9197, 'Longitude': 77.6755}"
Karnataka,"{'Latitude': 12.9723, 'Longitude': 77.5284}"
Karnataka,"{'Latitude': 13.1686, 'Longitude': 77.6349}"
Karnataka,"{'Latitude': 12.9973, 'Longitude': 77.5868}"
Karnataka,"{'Latitude': 13.6586, 'Longitude': 77.2098}"
Karnataka,"{'Latitude': 13.5901, 'Longitude': 74.7831}"
Karnataka,"{'Latitude': 11.276, 'Longitude': 75.785}"
Karnataka,"{'Latitude': 10.8642, 'Longitude': 76.1867}"
Karnataka,"{'Latitude': 12.6582, 'Longitude': 76.007}"
Karnataka,"{'Latitude': 11.599, 'Longitude': 75.8238}"
Karnataka,"{'Latitude': 11.6259, 'Longitude': 75.5783}"
Karnataka,"{'Latitude': 12.9242, 'Longitude': 77.6178}"
Karnataka,"{'Latitude': 12.2097, 'Longitude': 76.9054}"
Karnataka,"{'Latitude': 12.6533, 'Longitude': 77.2047}"
Karnataka,"{'Latitude': 12.7204, 'Longitude': 77.2747}"
Karnataka,"{'Latitude': 13.5852, 'Longitude': 76.5383}"
Karnataka,"{'Latitude': 12.5276, 'Longitude': 76.8883}"
Karnataka,"{'Latitude': 12.7978, 'Longitude': 77.3838}"
Karnataka,"{'Latitude': 13.0986, 'Longitude': 77.5861}"
Karnataka,"{'Latitude': 13.1661, 'Longitude': 76.5501}"
Karnataka,"{'Latitude': 11.8679, 'Longitude': 75.3656}"
Karnataka,"{'Latitude': 12.9561, 'Longitude': 77.1007}"
Karnataka,"{'Latitude': 12.786, 'Longitude': 76.2419}"
Karnataka,"{'Latitude': 12.1559, 'Longitude': 75.2239}"
Karnataka,"{'Latitude': 12.8724, 'Longitude': 74.8479}"
Karnataka,"{'Latitude': 11.7437, 'Longitude': 75.8817}"
Karnataka,"{'Latitude': 13.1117, 'Longitude': 77.6103}"
Karnataka,"{'Latitude': 12.4563, 'Longitude': 77.3218}"
Karnataka,"{'Latitude': 13.0003, 'Longitude': 77.5796}"
Karnataka,"{'Latitude': 12.8709, 'Longitude': 74.8637}"
Karnataka,"{'Latitude': 12.7929, 'Longitude': 77.3803}"
Karnataka,"{'Latitude': 12.3236, 'Longitude': 76.675}"
Karnataka,"{'Latitude': 14.1018, 'Longitude': 74.4995}"
Karnataka,"{'Latitude': 13.9332, 'Longitude': 75.5725}"
Karnataka,"{'Latitude': 15.2104, 'Longitude': 75.8843}"
Karnataka,"{'Latitude': 15.6867, 'Longitude': 76.722}"
Karnataka,"{'Latitude': 16.0065, 'Longitude': 77.4659}"
Karnataka,"{'Latitude': 13.9404, 'Longitude': 75.569}"
Karnataka,"{'Latitude': 14.4611, 'Longitude': 75.9316}"
Karnataka,"{'Latitude': 15.35, 'Longitude': 76.1639}"
Karnataka,"{'Latitude': 14.6487, 'Longitude': 75.3034}"
Karnataka,"{'Latitude': 15.3273, 'Longitude': 76.3069}"
Karnataka,"{'Latitude': 14.9016, 'Longitude': 76.3958}"
Karnataka,"{'Latitude': 14.2033, 'Longitude': 75.8126}"
Karnataka,"{'Latitude': 16.2073, 'Longitude': 77.3551}"
Karnataka,"{'Latitude': 15.7593, 'Longitude': 77.4771}"
Karnataka,"{'Latitude': 14.8281, 'Longitude': 76.6245}"
Karnataka,"{'Latitude': 16.2049, 'Longitude': 77.3562}"
Karnataka,"{'Latitude': 14.8282, 'Longitude': 76.2212}"
Karnataka,"{'Latitude': 15.2747, 'Longitude': 76.3896}"
Karnataka,"{'Latitude': 15.2281, 'Longitude': 75.5792}"
Karnataka,"{'Latitude': 14.4561, 'Longitude': 75.3977}"
Karnataka,"{'Latitude': 15.1435, 'Longitude': 76.928}"
Karnataka,"{'Latitude': 15.2281, 'Longitude': 75.5776}"
Karnataka,"{'Latitude': 15.4745, 'Longitude': 76.5724}"
Karnataka,"{'Latitude': 15.1245, 'Longitude': 75.4669}"
Karnataka,"{'Latitude': 15.8713, 'Longitude': 76.0463}"
Karnataka,"{'Latitude': 15.9211, 'Longitude': 75.6798}"
Karnataka,"{'Latitude': 14.6836, 'Longitude': 77.6013}"
Karnataka,"{'Latitude': 16.1868, 'Longitude': 75.7048}"
Karnataka,"{'Latitude': 15.3543, 'Longitude': 75.1408}"
Karnataka,"{'Latitude': 16.3853, 'Longitude': 76.5863}"
Karnataka,"{'Latitude': 14.0423, 'Longitude': 76.1852}"
Karnataka,"{'Latitude': 16.9155, 'Longitude': 76.2281}"
Karnataka,"{'Latitude': 14.3789, 'Longitude': 75.2483}"
Karnataka,"{'Latitude': 16.2064, 'Longitude': 77.358}"
Karnataka,"{'Latitude': 15.2747, 'Longitude': 76.3821}"
Karnataka,"{'Latitude': 14.1665, 'Longitude': 75.0207}"
Karnataka,"{'Latitude': 16.5208, 'Longitude': 76.7481}"
Karnataka,"{'Latitude': 14.4533, 'Longitude': 75.9176}"
Karnataka,"{'Latitude': 15.8329, 'Longitude': 78.0479}"
Karnataka,"{'Latitude': 15.2981, 'Longitude': 75.7722}"
Karnataka,"{'Latitude': 15.1369, 'Longitude': 76.9203}"
Karnataka,"{'Latitude': 14.7912, 'Longitude': 75.4084}"
Karnataka,"{'Latitude': 14.4665, 'Longitude': 75.9226}"
Karnataka,"{'Latitude': 14.4602, 'Longitude': 75.9157}"
Karnataka,"{'Latitude': 14.7869, 'Longitude': 75.4}"
Karnataka,"{'Latitude': 14.6482, 'Longitude': 76.4687}"
Karnataka,"{'Latitude': 14.9121, 'Longitude': 78.0508}"
Karnataka,"{'Latitude': 14.7982, 'Longitude': 75.3941}"
Karnataka,"{'Latitude': 15.8265, 'Longitude': 75.6466}"
Karnataka,"{'Latitude': 14.6928, 'Longitude': 77.6338}"
Karnataka,"{'Latitude': 15.965, 'Longitude': 76.1122}"
Karnataka,"{'Latitude': 15.1407, 'Longitude': 76.9313}"
Karnataka,"{'Latitude': 14.3652, 'Longitude': 76.1914}"
Karnataka,"{'Latitude': 14.6659, 'Longitude': 77.5998}"
Karnataka,"{'Latitude': 16.5758, 'Longitude': 75.9697}"
Karnataka,"{'Latitude': 16.5668, 'Longitude': 76.956}"
Karnataka,"{'Latitude': 15.2736, 'Longitude': 76.3914}"
Karnataka,"{'Latitude': 14.0436, 'Longitude': 76.1815}"
Karnataka,"{'Latitude': 16.9141, 'Longitude': 76.23}"
Karnataka,"{'Latitude': 16.3619, 'Longitude': 78.0631}"
Karnataka,"{'Latitude': 15.1673, 'Longitude': 77.374}"
Karnataka,"{'Latitude': 16.1753, 'Longitude': 77.0304}"
Karnataka,"{'Latitude': 13.9321, 'Longitude': 75.574}"
Karnataka,"{'Latitude': 14.9141, 'Longitude': 78.0107}"
Karnataka,"{'Latitude': 15.2716, 'Longitude': 76.391}"
Karnataka,"{'Latitude': 15.2746, 'Longitude': 76.3875}"
Karnataka,"{'Latitude': 16.7014, 'Longitude': 76.8432}"
Karnataka,"{'Latitude': 14.5147, 'Longitude': 75.8066}"
Karnataka,"{'Latitude': 14.1527, 'Longitude': 75.7113}"
Karnataka,"{'Latitude': 15.047, 'Longitude': 76.2079}"
Karnataka,"{'Latitude': 15.3502, 'Longitude': 76.1523}"
Karnataka,"{'Latitude': 16.7264, 'Longitude': 76.7435}"
Karnataka,"{'Latitude': 14.2691, 'Longitude': 75.3564}"
Karnataka,"{'Latitude': 16.2081, 'Longitude': 77.3509}"
Karnataka,"{'Latitude': 14.225, 'Longitude': 76.4009}"
Karnataka,"{'Latitude': 14.2208, 'Longitude': 76.389}"
Karnataka,"{'Latitude': 14.3127, 'Longitude': 76.6465}"
Karnataka,"{'Latitude': 16.1563, 'Longitude': 76.522}"
Karnataka,"{'Latitude': 15.6308, 'Longitude': 76.8934}"
Karnataka,"{'Latitude': 16.107, 'Longitude': 78.3187}"
Karnataka,"{'Latitude': 14.7681, 'Longitude': 75.1289}"
Karnataka,"{'Latitude': 14.6856, 'Longitude': 77.5999}"
Karnataka,"{'Latitude': 15.0866, 'Longitude': 76.5452}"
Karnataka,"{'Latitude': 15.5221, 'Longitude': 76.1464}"
Karnataka,"{'Latitude': 15.6994, 'Longitude': 75.7372}"
Karnataka,"{'Latitude': 15.2597, 'Longitude': 75.2455}"
Karnataka,"{'Latitude': 14.8262, 'Longitude': 76.2206}"
Karnataka,"{'Latitude': 15.7615, 'Longitude': 76.5954}"
Karnataka,"{'Latitude': 16.16, 'Longitude': 75.6674}"
Karnataka,"{'Latitude': 16.434, 'Longitude': 76.7268}"
Karnataka,"{'Latitude': 14.9037, 'Longitude': 76.3951}"
Karnataka,"{'Latitude': 14.6921, 'Longitude': 75.36}"
Karnataka,"{'Latitude': 15.1426, 'Longitude': 76.9292}"
Karnataka,"{'Latitude': 15.1252, 'Longitude': 75.4649}"
Karnataka,"{'Latitude': 15.9099, 'Longitude': 75.5031}"
Karnataka,"{'Latitude': 16.5692, 'Longitude': 75.9692}"
Karnataka,"{'Latitude': 14.7257, 'Longitude': 75.1647}"
Karnataka,"{'Latitude': 14.2245, 'Longitude': 76.3958}"
Karnataka,"{'Latitude': 13.7461, 'Longitude': 76.8984}"
Karnataka,"{'Latitude': 14.2665, 'Longitude': 75.3568}"
Karnataka,"{'Latitude': 15.746, 'Longitude': 76.1912}"
Karnataka,"{'Latitude': 16.3409, 'Longitude': 76.1266}"
Karnataka,"{'Latitude': 15.3502, 'Longitude': 76.1579}"
Karnataka,"{'Latitude': 16.6464, 'Longitude': 76.5267}"
Karnataka,"{'Latitude': 16.0091, 'Longitude': 76.7135}"
Karnataka,"{'Latitude': 13.8422, 'Longitude': 75.6981}"
Karnataka,"{'Latitude': 16.2036, 'Longitude': 77.3497}"
Karnataka,"{'Latitude': 13.8487, 'Longitude': 75.6929}"
Karnataka,"{'Latitude': 16.208, 'Longitude': 77.3469}"
Karnataka,"{'Latitude': 16.0469, 'Longitude': 75.7801}"
Karnataka,"{'Latitude': 16.8184, 'Longitude': 76.0663}"
Karnataka,"{'Latitude': 16.3346, 'Longitude': 76.132}"
Karnataka,"{'Latitude': 15.3503, 'Longitude': 75.1105}"
Karnataka,"{'Latitude': 14.6875, 'Longitude': 77.6004}"
Karnataka,"{'Latitude': 15.404, 'Longitude': 76.6055}"
Karnataka,"{'Latitude': 15.6402, 'Longitude': 76.2284}"
Karnataka,"{'Latitude': 14.556, 'Longitude': 77.115}"
Karnataka,"{'Latitude': 15.3038, 'Longitude': 76.4743}"
Karnataka,"{'Latitude': 16.731, 'Longitude': 76.7472}"
Karnataka,"{'Latitude': 14.7878, 'Longitude': 75.3998}"
Karnataka,"{'Latitude': 14.4038, 'Longitude': 76.437}"
Karnataka,"{'Latitude': 16.9219, 'Longitude': 76.2348}"
Karnataka,"{'Latitude': 15.3082, 'Longitude': 76.4752}"
Karnataka,"{'Latitude': 13.9903, 'Longitude': 74.5533}"
Karnataka,"{'Latitude': 14.2408, 'Longitude': 75.6486}"
Karnataka,"{'Latitude': 15.906, 'Longitude': 76.6761}"
Karnataka,"{'Latitude': 15.4052, 'Longitude': 76.6062}"
Karnataka,"{'Latitude': 14.676, 'Longitude': 75.4886}"
Karnataka,"{'Latitude': 15.9956, 'Longitude': 77.0494}"
Karnataka,"{'Latitude': 15.6621, 'Longitude': 76.3913}"
Karnataka,"{'Latitude': 15.2865, 'Longitude': 76.9073}"
